ip,date,email,route,scroll_pct,time_spent,referrer,device
200.187.200.210,12/05/2027,,/cursos,12.5,275,brave,mobile
177.54.58.220,23/01/2026,,/vestibular/ENEM,76.76,265,firefox,desktop
8.8.130.12,12/01/2026,larissa.ferreira11@hotmail.com,/cursos,17.3,123,safari,desktop
8.8.189.184,07/05/2027,julia.santos23@outlook.com,/vestibular/FUVEST,41.84,156,safari,desktop
200.119.140.191,19/06/2027,carlos.oliveira89@terra.com.br,/vestibular/FATEC,92.36,138,chrome,tablet
8.8.136.250,06/05/2027,,/vestibular/ENEM,91.37,207,duckduckgo,desktop
8.8.34.5,19/03/2025,,/cursos,71.9,55,chrome,mobile
1.1.180.213,18/02/2027,larissa.santos@usp.br,/quiz,13.66,103,lp,desktop
8.8.136.178,18/12/2025,rafael.gomes51@live.com,/vestibular/FUVEST,14.47,179,safari,desktop
200.51.169.40,14/02/2025,,/,65.28,46,safari,desktop
189.142.22.209,20/11/2027,julia.rodrigues88@usp.br,/quiz,1.16,86,safari,desktop
8.8.191.114,13/11/2025,,/instituicoes,2.14,193,chrome,mobile
200.25.147.4,07/12/2027,,/,22.82,165,duckduckgo,desktop
8.8.239.193,30/08/2027,,/quiz,22.28,99,lp,mobile
189.241.138.30,28/07/2025,joao.lima@protonmail.com,/cursos,95.75,239,safari,tablet
177.242.158.94,09/08/2025,,/cursos,85.67,158,opera,mobile
1.1.213.17,04/04/2025,,/,63.08,214,safari,mobile
8.8.146.60,29/05/2027,j.alves@live.com,/cursos,26.73,161,tiktok,vr
8.8.218.152,09/01/2026,carlosalves@bol.com.br,/vestibular/FATEC,79.35,266,chrome,desktop
200.207.73.164,19/03/2027,,/cursos,8.95,193,chrome,desktop
200.19.121.54,20/08/2025,a.silva@yahoo.com,/,65.83,217,linkedin,desktop
200.161.178.19,23/03/2027,,/instituicoes,2.97,206,firefox,desktop
177.169.87.155,30/11/2025,,/,88.53,193,chrome,desktop
1.1.27.72,08/08/2027,m.alves@ig.com.br,/,25.91,256,chrome,desktop
189.123.36.154,08/12/2027,l.santos@uol.com.br,/,91.2,249,safari,mobile
177.81.113.202,24/12/2026,,/cursos,75.56,282,opera,desktop
177.47.176.75,09/06/2025,p.silva@uol.com.br,/,17.41,319,x,desktop
200.132.174.1,06/07/2026,,/vestibular/ENEM,51.89,230,lp,tablet
189.62.73.125,10/08/2027,,/,53.79,195,firefox,tablet
200.29.212.234,07/04/2027,,/vestibular/ENEM,0.62,159,chrome,desktop
177.141.47.213,02/01/2027,l.oliveira@hotmail.com,/,96.95,216,ig,mobile
8.8.54.28,06/10/2026,beatriz.silva@ig.com.br,/,74.95,122,safari,mobile
1.1.13.227,27/04/2027,,/instituicoes,73.11,139,chrome,tablet
189.153.141.12,20/04/2027,,/quiz,50.79,241,firefox,mobile
177.66.207.188,11/01/2025,,/cursos,80.45,165,firefox,tv
189.49.125.8,11/07/2025,,/quiz,62.15,158,firefox,mobile
189.141.49.197,27/11/2027,,/,83.89,68,chrome,mobile
177.28.77.121,08/07/2026,,/cursos,31.84,234,chrome,desktop
177.114.122.233,20/01/2025,beatrizpereira@hotmail.com,/instituicoes,58.16,188,opera,mobile
177.4.115.77,03/11/2027,,/cursos,16.06,249,firefox,vr
189.58.199.52,31/01/2025,rafael.oliveira@live.com,/cursos,84.17,181,safari,mobile
189.144.114.17,24/08/2027,,/,45.94,170,chrome,desktop
8.8.142.146,02/01/2025,,/vestibular/FUVEST,82.72,234,firefox,desktop
189.157.237.120,14/05/2025,,/,66.38,81,chrome,tablet
177.108.154.77,23/06/2026,pedrosantos@live.com,/vestibular/UNICAMP,95.15,183,safari,desktop
1.1.254.218,17/05/2025,,/vestibular/FATEC,45.33,201,firefox,desktop
177.52.185.120,11/11/2025,,/cursos,7.95,216,share,tablet
177.33.229.180,03/06/2027,ana.pereira@globo.com,/cursos,91.09,224,safari,mobile
189.89.184.168,05/05/2025,,/,85.9,177,lp,desktop
8.8.189.36,18/05/2025,,/cursos,24.58,184,share,tablet
177.87.20.98,24/11/2027,,/cursos,35.24,200,opera,mobile
8.8.186.176,18/02/2025,,/cursos,83.96,243,duckduckgo,mobile
189.227.166.115,02/02/2027,a.ferreira@yahoo.com,/instituicoes,17.14,232,linkedin,desktop
1.1.197.226,29/03/2027,,/vestibular/ENEM,18.97,160,firefox,desktop
1.1.185.215,08/06/2026,,/cursos,5.29,51,chrome,mobile
1.1.157.236,04/02/2025,ana.pereira23@yahoo.com,/,57.94,241,safari,mobile
189.131.184.133,27/10/2026,rafael.oliveira@edu.br,/cursos,94.33,173,firefox,desktop
8.8.65.154,02/11/2027,,/vestibular/ENEM,55.06,196,firefox,mobile
200.169.249.182,13/11/2027,,/quiz,61.35,303,brave,mobile
8.8.144.231,06/06/2025,julia.santos34@yahoo.com,/,38.58,90,linkedin,desktop
1.1.91.140,02/09/2025,,/vestibular/UNICAMP,60.02,207,firefox,mobile
8.8.96.136,09/11/2025,rafael.ferreira29@icloud.com,/vestibular/ENEM,46.88,200,safari,desktop
1.1.120.91,06/02/2027,,/quiz,7.67,122,tiktok,mobile
1.1.44.48,23/03/2026,b.silva@edu.br,/cursos,8.39,201,safari,mobile
200.206.41.235,19/11/2026,,/instituicoes,3.63,250,safari,mobile
1.1.85.75,21/12/2026,,/vestibular/FATEC,37.38,295,duckduckgo,mobile
1.1.153.130,27/11/2025,,/vestibular/ENEM,23.66,113,share,mobile
1.1.56.189,12/09/2027,,/instituicoes,97.12,280,chrome,mobile
200.88.144.232,04/06/2027,ana.lima10@ig.com.br,/,49.44,50,firefox,mobile
8.8.127.20,04/02/2025,,/instituicoes,39.08,319,safari,mobile
189.70.191.28,15/08/2026,,/vestibular/ENEM,53.2,213,safari,desktop
8.8.123.239,26/02/2025,,/,69.64,102,chrome,desktop
8.8.170.213,10/04/2026,,/vestibular/FUVEST,22.39,183,share,desktop
177.95.103.81,27/02/2027,beatrizalves@protonmail.com,/,24.65,256,share,desktop
200.145.123.1,01/04/2027,,/,77.91,304,safari,mobile
200.229.109.223,06/12/2027,,/cursos,85.36,308,chrome,tablet
200.125.107.107,02/04/2026,,/,97.61,215,safari,mobile
177.136.222.38,12/03/2027,,/,5.9,170,chrome,mobile
177.233.140.255,09/09/2026,,/cursos,31.32,117,chrome,mobile
8.8.21.122,13/11/2026,,/vestibular/ENEM,56.61,263,chrome,mobile
189.211.161.131,24/05/2027,,/cursos,98.36,179,chrome,mobile
1.1.164.193,19/03/2026,anasouza@icloud.com,/cursos,42.35,206,safari,desktop
1.1.22.135,30/04/2025,,/quiz,52.47,147,firefox,mobile
1.1.217.7,09/10/2025,,/,66.55,209,firefox,tv
1.1.57.199,02/03/2025,,/cursos,14.6,40,chrome,tablet
8.8.239.32,12/07/2027,j.rodrigues@usp.br,/cursos,99.66,225,share,desktop
8.8.40.32,11/12/2027,,/cursos,60.43,51,chrome,desktop
8.8.122.153,29/07/2026,,/cursos,59.16,173,firefox,tablet
177.81.166.127,04/09/2026,l.souza@hotmail.com,/vestibular/ENEM,45.55,136,safari,desktop
200.104.20.23,28/08/2025,,/,23.94,142,chrome,desktop
1.1.147.32,14/02/2025,c.souza@yahoo.com,/vestibular/FUVEST,4.7,193,safari,desktop
177.23.165.193,15/04/2026,pedro.gomes@uol.com.br,/,85.96,132,safari,desktop
1.1.16.181,04/11/2026,,/vestibular/FATEC,67.81,236,lp,desktop
200.108.123.130,05/04/2025,,/cursos,15.69,193,share,mobile
8.8.132.67,05/02/2025,,/,33.83,246,chrome,desktop
177.204.19.220,01/06/2027,carloslima@gmail.com,/vestibular/ENEM,33.68,241,share,desktop
189.183.19.252,03/06/2025,,/,49.1,182,ig,mobile
200.12.11.5,16/03/2027,,/cursos,78.62,285,duckduckgo,desktop
200.86.110.195,29/05/2026,,/instituicoes,27.7,139,chrome,mobile
189.243.68.36,16/07/2027,,/vestibular/FATEC,49.28,137,safari,mobile
8.8.245.27,24/09/2026,,/vestibular/FATEC,60.61,155,firefox,mobile
189.145.23.96,01/08/2026,,/,89.65,99,share,tablet
200.48.244.249,15/10/2027,beatriz.silva48@terra.com.br,/vestibular/ENEM,38.09,59,safari,desktop
177.140.238.25,29/03/2026,,/instituicoes,91.14,95,chrome,tablet
177.161.149.118,31/12/2026,carlos.gomes@icloud.com,/instituicoes,36.22,358,safari,mobile
200.2.246.170,15/08/2027,beatrizgomes@gmail.com,/vestibular/FUVEST,3.88,176,firefox,desktop
189.56.17.68,02/10/2026,,/quiz,7.95,258,chrome,tablet
1.1.24.196,29/06/2027,,/,16.98,269,firefox,desktop
177.226.200.155,02/09/2026,,/cursos,32.05,228,chrome,mobile
200.119.64.155,07/10/2026,mariaoliveira@hotmail.com,/instituicoes,31.83,170,safari,mobile
8.8.0.140,21/04/2025,pedro.alves@ig.com.br,/quiz,17.39,127,safari,mobile
1.1.131.28,07/05/2027,,/vestibular/UNICAMP,76.1,239,chrome,mobile
189.143.160.32,17/07/2025,,/vestibular/FUVEST,95.52,237,safari,desktop
200.32.234.174,02/03/2027,,/cursos,89.74,190,chrome,desktop
200.102.43.92,18/07/2026,,/quiz,19.92,258,lp,mobile
200.148.218.209,15/02/2026,,/quiz,83.9,193,safari,desktop
189.237.245.189,10/11/2026,,/vestibular/FATEC,88.17,55,opera,desktop
8.8.83.76,22/09/2026,,/vestibular/ENEM,73.37,143,safari,tablet
200.174.141.29,23/10/2025,,/,86.98,117,firefox,tablet
189.154.32.215,23/05/2027,,/vestibular/ENEM,46.59,215,safari,mobile
200.42.182.201,05/10/2025,,/,64.02,128,firefox,desktop
189.100.221.165,19/03/2026,,/cursos,9.37,164,lp,mobile
177.65.183.62,22/10/2026,joaogomes@protonmail.com,/vestibular/FUVEST,18.58,175,safari,desktop
200.184.128.81,03/07/2025,,/quiz,40.04,266,lp,mobile
8.8.132.200,12/06/2025,carlos.santos57@hotmail.com,/cursos,29.59,188,x,mobile
8.8.90.139,09/10/2026,rafael.gomes@edu.br,/vestibular/ENEM,50.01,283,safari,desktop
1.1.24.150,03/02/2027,,/vestibular/FATEC,15.36,129,chrome,mobile
8.8.69.15,09/10/2027,p.ferreira@globo.com,/vestibular/ENEM,68.33,243,lp,desktop
8.8.56.180,15/12/2026,,/cursos,46.93,195,share,desktop
200.46.22.200,27/10/2027,c.souza@live.com,/cursos,81.49,67,chrome,tablet
8.8.89.185,12/10/2025,,/,31.04,108,safari,mobile
1.1.3.59,11/08/2027,l.pereira@outlook.com,/,83.45,125,chrome,desktop
177.158.50.134,21/01/2026,c.gomes@hotmail.com,/,17.7,133,safari,mobile
8.8.103.56,06/02/2027,,/vestibular/FUVEST,44.03,181,safari,mobile
189.175.32.6,06/05/2027,,/quiz,31.18,272,share,mobile
200.209.208.80,17/05/2027,,/,89.7,77,firefox,desktop
8.8.144.33,05/10/2026,beatriz.souza@yahoo.com,/vestibular/ENEM,36.94,67,brave,tv
177.239.119.222,31/08/2027,,/vestibular/FATEC,48.78,76,firefox,desktop
1.1.203.142,07/07/2027,rafael.lima73@bol.com.br,/cursos,95.63,272,safari,tablet
200.163.149.76,05/01/2026,pedroferreira@icloud.com,/,68.85,210,safari,desktop
189.113.217.216,07/10/2026,rafael.lima@live.com,/cursos,59.6,250,safari,desktop
1.1.10.102,19/11/2025,,/instituicoes,5.92,141,firefox,mobile
8.8.113.188,10/10/2026,lucas.lima18@ig.com.br,/,97.11,171,safari,mobile
1.1.68.147,15/01/2026,l.lima@bol.com.br,/,6.83,229,share,desktop
1.1.12.156,19/01/2027,,/instituicoes,52.16,337,opera,tablet
177.104.113.255,01/04/2025,,/cursos,98.61,252,safari,mobile
1.1.110.159,22/04/2025,l.silva@yahoo.com,/vestibular/FUVEST,42.47,205,safari,mobile
1.1.225.37,17/07/2025,,/vestibular/FATEC,38.35,252,chrome,tablet
1.1.59.206,05/01/2026,pedropereira@outlook.com,/,42.26,170,lp,desktop
189.103.154.83,28/03/2026,,/,83.54,304,x,mobile
8.8.222.163,23/10/2027,,/,22.15,154,share,mobile
8.8.162.186,27/05/2026,,/instituicoes,92.97,191,chrome,desktop
177.87.248.63,15/12/2026,,/vestibular/UNICAMP,54.94,224,tiktok,desktop
177.81.168.51,15/01/2025,beatrizsantos@icloud.com,/,46.56,163,opera,desktop
189.118.68.59,06/03/2026,,/cursos,77.36,209,opera,desktop
189.71.3.158,23/06/2027,julia.souza@outlook.com,/vestibular/UNICAMP,70.15,127,linkedin,mobile
200.136.69.204,21/07/2025,pedrolima@gmail.com,/quiz,3.4,229,brave,desktop
200.102.165.211,08/05/2027,larissa.silva79@globo.com,/vestibular/ENEM,50.94,265,firefox,desktop
177.136.144.204,06/10/2027,rafaelrodrigues@usp.br,/vestibular/FUVEST,84.04,174,chrome,desktop
189.70.155.177,16/11/2027,j.oliveira@protonmail.com,/vestibular/ENEM,2.55,117,firefox,tablet
177.230.189.144,03/04/2025,,/,50.41,138,share,mobile
200.204.32.124,07/09/2025,,/vestibular/ENEM,3.33,179,chrome,tablet
1.1.118.89,18/11/2025,,/vestibular/FUVEST,42.34,281,lp,vr
200.141.103.243,08/01/2025,l.oliveira@globo.com,/,51.7,205,chrome,mobile
177.17.101.206,07/09/2027,,/vestibular/ENEM,58.33,215,chrome,mobile
177.173.11.24,31/10/2026,b.silva@uol.com.br,/vestibular/UNICAMP,9.09,187,brave,tablet
177.160.55.34,15/02/2026,,/,37.65,154,x,mobile
8.8.143.198,28/04/2027,,/quiz,6.02,120,chrome,mobile
1.1.27.235,01/07/2027,,/,23.13,179,chrome,tablet
8.8.137.187,08/12/2026,beatriz.pereira78@gmail.com,/vestibular/ENEM,74.78,220,firefox,desktop
200.124.221.54,30/07/2025,rafaellima@hotmail.com,/vestibular/ENEM,13.75,254,brave,desktop
8.8.6.113,12/08/2027,rafael.oliveira44@outlook.com,/,34.22,109,safari,mobile
189.133.68.227,08/02/2027,,/vestibular/ENEM,84.79,133,chrome,tablet
8.8.15.16,25/10/2027,,/cursos,13.18,102,chrome,mobile
1.1.20.123,16/10/2027,pedrooliveira@hotmail.com,/vestibular/FUVEST,36.29,208,safari,desktop
200.249.223.4,01/09/2026,,/,94.84,176,x,tablet
1.1.132.194,27/01/2025,,/cursos,50.14,201,chrome,mobile
177.33.220.56,02/01/2026,maria.souza62@live.com,/quiz,51.14,193,safari,mobile
177.102.167.119,01/03/2027,larissalima@uol.com.br,/vestibular/ENEM,89.8,66,firefox,desktop
189.154.164.120,06/12/2027,,/,74.66,218,tiktok,mobile
177.250.227.214,14/03/2026,,/vestibular/FATEC,43.9,48,safari,desktop
8.8.176.27,29/05/2027,ana.souza58@terra.com.br,/,39.76,218,brave,tablet
1.1.22.58,13/02/2027,,/quiz,14.48,163,opera,mobile
200.30.42.168,25/08/2027,,/instituicoes,66.3,180,chrome,desktop
200.45.6.220,15/09/2026,beatrizpereira@yahoo.com,/instituicoes,53.43,139,chrome,tablet
189.22.148.214,26/02/2025,,/cursos,93.15,139,opera,desktop
1.1.30.157,09/01/2027,joaorodrigues@usp.br,/vestibular/ENEM,40.79,169,opera,desktop
8.8.215.180,26/03/2027,rafael.pereira17@outlook.com,/cursos,42.52,51,safari,desktop
8.8.34.209,04/06/2027,joao.silva@outlook.com,/,8.02,300,share,desktop
1.1.5.133,12/12/2027,,/vestibular/ENEM,98.47,156,firefox,mobile
1.1.77.92,30/01/2026,larissaalves@ig.com.br,/vestibular/UNICAMP,74.49,303,safari,tablet
200.232.113.68,22/11/2025,,/vestibular/FUVEST,83.94,97,firefox,desktop
177.199.95.171,22/06/2027,maria.pereira@hotmail.com,/instituicoes,22.0,203,lp,tablet
1.1.164.234,01/02/2027,,/cursos,47.78,205,chrome,tablet
1.1.194.26,10/01/2026,juliapereira@yahoo.com,/vestibular/ENEM,17.39,102,linkedin,mobile
1.1.98.104,20/01/2027,lucas.souza@edu.br,/vestibular/ENEM,62.1,32,share,tv
200.100.139.32,25/07/2027,b.gomes@hotmail.com,/instituicoes,36.49,155,chrome,desktop
189.64.137.211,26/05/2026,,/instituicoes,31.71,184,firefox,mobile
1.1.163.74,25/03/2027,,/cursos,63.12,143,chrome,mobile
200.250.46.71,20/03/2025,,/vestibular/ENEM,91.73,260,safari,mobile
8.8.68.122,04/07/2025,j.souza@terra.com.br,/instituicoes,37.23,129,lp,desktop
8.8.199.73,09/02/2027,rafael.lima4@terra.com.br,/cursos,23.85,167,safari,tv
1.1.252.11,10/09/2025,,/,33.2,71,chrome,mobile
8.8.207.148,04/07/2027,,/quiz,6.69,262,chrome,mobile
189.172.15.12,04/11/2026,,/instituicoes,72.12,83,firefox,tablet
8.8.192.151,16/03/2027,,/,24.97,234,chrome,desktop
1.1.59.145,02/01/2026,larissagomes@terra.com.br,/vestibular/ENEM,29.55,123,firefox,tv
1.1.231.107,21/07/2027,ana.rodrigues94@terra.com.br,/vestibular/FATEC,83.54,176,safari,mobile
1.1.234.86,09/07/2026,,/vestibular/ENEM,64.87,315,tiktok,mobile
1.1.25.139,11/10/2026,,/instituicoes,33.71,48,chrome,mobile
189.21.142.103,05/07/2025,r.lima@ig.com.br,/,69.37,228,safari,vr
8.8.156.237,07/05/2025,j.santos@terra.com.br,/quiz,50.77,294,safari,tablet
8.8.187.127,17/04/2026,,/vestibular/UNICAMP,63.46,100,chrome,mobile
8.8.160.62,17/03/2027,,/quiz,15.22,225,firefox,mobile
8.8.50.112,15/01/2025,,/vestibular/ENEM,81.85,155,chrome,desktop
200.51.27.175,20/10/2025,lucasoliveira@usp.br,/instituicoes,52.17,130,brave,desktop
1.1.70.168,21/12/2026,,/cursos,62.73,273,chrome,mobile
189.33.168.109,10/02/2026,r.gomes@protonmail.com,/,47.39,181,safari,mobile
1.1.243.125,23/06/2025,maria.alves84@ig.com.br,/,23.84,176,safari,desktop
177.82.9.103,14/03/2025,,/quiz,98.44,150,firefox,mobile
189.130.92.236,16/04/2027,mariasantos@ig.com.br,/instituicoes,6.43,203,chrome,tablet
8.8.166.19,26/08/2025,,/,56.07,312,ig,desktop
1.1.133.106,05/04/2027,,/,69.23,204,lp,mobile
200.91.170.25,07/04/2026,,/instituicoes,55.32,234,tiktok,mobile
200.207.39.191,16/11/2025,maria.oliveira61@icloud.com,/cursos,0.51,209,chrome,desktop
177.20.246.163,07/09/2026,,/cursos,23.31,239,opera,tablet
8.8.129.247,31/05/2026,,/quiz,34.67,170,opera,vr
8.8.231.17,30/08/2026,,/vestibular/UNICAMP,4.86,156,chrome,tablet
1.1.167.178,13/06/2026,rafael.ferreira61@terra.com.br,/,54.55,131,share,tablet
1.1.204.185,06/07/2025,p.gomes@uol.com.br,/quiz,38.43,124,safari,mobile
8.8.35.139,21/09/2027,maria.ferreira@ig.com.br,/,51.89,268,firefox,tablet
189.114.82.42,16/09/2025,,/vestibular/ENEM,74.73,251,chrome,vr
189.94.123.245,24/01/2025,,/,47.54,229,opera,mobile
8.8.206.101,22/10/2025,,/vestibular/ENEM,59.54,257,lp,desktop
177.80.62.212,07/07/2027,joao.pereira@usp.br,/,56.45,142,brave,tablet
189.39.215.194,30/12/2025,,/instituicoes,56.96,86,chrome,mobile
200.171.190.179,16/02/2027,,/vestibular/FUVEST,55.18,144,chrome,mobile
1.1.243.45,04/03/2025,p.gomes@fatec.sp.gov.br,/instituicoes,52.25,174,share,desktop
189.254.38.149,31/05/2026,carlos.oliveira47@outlook.com,/instituicoes,44.78,145,safari,desktop
189.47.224.135,25/01/2025,,/quiz,5.51,242,share,mobile
1.1.29.93,03/04/2025,ana.oliveira39@hotmail.com,/vestibular/FUVEST,31.14,177,tiktok,tablet
189.114.244.62,08/05/2026,beatriz.alves83@terra.com.br,/cursos,69.12,32,chrome,desktop
8.8.238.233,02/07/2026,,/cursos,11.26,287,lp,mobile
189.148.2.22,17/03/2027,,/cursos,23.98,196,share,tablet
177.167.178.158,22/02/2025,,/quiz,99.33,234,x,desktop
1.1.50.113,23/01/2026,,/,62.81,183,lp,mobile
200.12.202.86,10/12/2025,,/vestibular/UNICAMP,50.24,206,share,tablet
1.1.101.104,18/06/2025,maria.ferreira89@edu.br,/quiz,38.8,215,duckduckgo,mobile
200.241.50.6,27/04/2027,,/cursos,71.32,119,chrome,mobile
1.1.185.125,01/04/2027,,/cursos,16.83,175,firefox,mobile
177.38.154.198,03/07/2027,,/cursos,54.93,60,firefox,mobile
177.145.17.214,20/12/2026,,/vestibular/ENEM,16.7,76,firefox,tablet
189.106.73.208,29/10/2026,,/,41.3,222,chrome,mobile
189.250.41.97,17/08/2026,,/instituicoes,79.29,285,safari,mobile
8.8.79.169,20/09/2026,,/vestibular/ENEM,9.78,227,firefox,tablet
189.11.126.6,21/11/2025,,/instituicoes,61.1,113,duckduckgo,mobile
177.61.154.215,06/07/2027,,/cursos,52.57,264,opera,mobile
177.102.90.183,25/04/2025,,/vestibular/FUVEST,33.78,207,share,mobile
200.47.182.205,03/10/2025,beatriz.gomes33@usp.br,/quiz,81.36,168,safari,desktop
200.210.40.240,09/09/2027,lucasgomes@hotmail.com,/cursos,71.18,141,chrome,vr
200.179.33.172,26/12/2027,,/instituicoes,15.85,191,chrome,mobile
8.8.17.202,21/06/2027,larissa.alves@protonmail.com,/cursos,87.79,236,chrome,desktop
177.251.151.232,27/04/2026,b.souza@yahoo.com,/vestibular/FUVEST,30.02,215,ig,desktop
177.71.11.62,06/05/2025,mariasantos@edu.br,/cursos,19.05,143,safari,desktop
177.168.147.220,05/02/2026,ana.santos@icloud.com,/cursos,41.78,123,safari,tablet
177.240.116.162,08/04/2027,,/quiz,57.5,194,lp,mobile
8.8.78.6,12/02/2026,j.souza@uol.com.br,/,68.11,125,safari,mobile
1.1.154.108,28/11/2025,,/cursos,9.87,154,chrome,desktop
189.127.199.80,06/03/2025,,/vestibular/UNICAMP,11.44,236,firefox,desktop
200.66.30.75,05/10/2027,,/,73.86,94,share,mobile
200.20.71.111,21/10/2026,,/,16.13,131,chrome,desktop
189.186.255.112,25/09/2026,,/vestibular/FATEC,97.86,252,chrome,mobile
8.8.233.26,27/12/2027,carlos.oliveira96@uol.com.br,/instituicoes,67.52,153,safari,desktop
177.23.194.136,25/10/2025,j.gomes@protonmail.com,/vestibular/FUVEST,8.5,312,brave,desktop
177.161.251.23,28/02/2027,,/instituicoes,93.8,189,firefox,desktop
200.10.30.29,06/01/2027,lucas.pereira79@uol.com.br,/instituicoes,33.24,188,firefox,mobile
189.240.49.160,04/01/2027,beatriz.pereira@gmail.com,/instituicoes,1.85,108,safari,desktop
177.251.139.115,07/08/2027,lucasalves@hotmail.com,/vestibular/FUVEST,19.31,203,safari,desktop
8.8.211.6,23/05/2027,,/vestibular/ENEM,98.97,169,share,mobile
1.1.171.108,25/04/2026,,/vestibular/ENEM,28.13,147,chrome,desktop
200.39.236.225,02/03/2026,,/,74.39,152,opera,desktop
8.8.43.238,26/04/2025,,/vestibular/FUVEST,48.2,217,chrome,mobile
1.1.158.228,03/05/2027,larissa.rodrigues@globo.com,/vestibular/FATEC,84.07,141,safari,desktop
8.8.9.231,12/05/2027,,/vestibular/FUVEST,48.08,187,chrome,mobile
1.1.195.9,31/07/2025,,/vestibular/FATEC,37.01,176,opera,tablet
177.145.229.171,19/07/2025,c.santos@ig.com.br,/vestibular/UNICAMP,44.01,224,chrome,desktop
200.146.234.79,10/02/2027,,/cursos,42.06,187,firefox,mobile
189.17.205.182,25/03/2025,,/,85.74,99,safari,mobile
8.8.8.96,22/12/2026,,/quiz,47.2,61,chrome,mobile
200.124.235.141,09/12/2026,mariasouza@uol.com.br,/cursos,38.58,179,safari,desktop
189.161.244.3,11/07/2027,,/cursos,86.09,318,chrome,mobile
189.246.121.145,02/06/2026,mariarodrigues@live.com,/vestibular/ENEM,48.52,177,safari,tablet
1.1.7.73,03/12/2026,,/vestibular/ENEM,57.17,158,safari,desktop
189.26.87.29,03/05/2026,,/,64.97,234,chrome,tablet
8.8.183.110,08/09/2025,,/vestibular/ENEM,91.16,269,chrome,desktop
200.100.29.10,13/02/2027,,/,58.73,122,chrome,mobile
177.111.251.12,09/08/2025,,/instituicoes,23.54,184,chrome,desktop
1.1.98.109,19/02/2027,,/,92.06,47,chrome,mobile
1.1.213.106,18/07/2025,,/,67.73,50,firefox,mobile
8.8.45.153,25/07/2027,,/,92.43,309,chrome,desktop
177.8.110.89,13/08/2026,anaoliveira@terra.com.br,/cursos,70.43,50,opera,desktop
177.94.134.125,28/06/2026,,/vestibular/FATEC,32.13,185,lp,mobile
200.193.175.83,17/12/2026,,/vestibular/ENEM,23.65,318,x,desktop
177.102.249.142,14/10/2026,maria.ferreira16@ig.com.br,/cursos,71.88,139,brave,tablet
200.77.176.119,05/02/2027,,/quiz,89.11,285,chrome,mobile
189.71.161.55,05/04/2025,,/vestibular/FATEC,2.02,226,safari,mobile
189.125.203.16,08/06/2026,b.santos@hotmail.com,/vestibular/FUVEST,0.04,167,safari,desktop
177.89.192.255,25/11/2027,r.rodrigues@bol.com.br,/vestibular/UNICAMP,5.5,167,firefox,desktop
189.75.143.59,09/06/2027,julia.silva@live.com,/instituicoes,25.77,149,safari,desktop
200.145.125.134,06/02/2027,,/,9.7,124,firefox,mobile
200.8.239.7,06/07/2025,ana.oliveira@terra.com.br,/vestibular/ENEM,43.7,133,chrome,tablet
1.1.246.150,19/12/2025,,/vestibular/ENEM,53.99,194,chrome,mobile
200.106.12.95,02/09/2025,,/,21.49,141,ig,mobile
189.238.32.241,30/05/2027,,/vestibular/ENEM,12.38,210,chrome,mobile
189.203.135.234,17/05/2027,joao.pereira89@fatec.sp.gov.br,/vestibular/ENEM,75.13,81,chrome,desktop
177.184.155.155,10/09/2025,,/,9.94,239,firefox,tablet
